Run 	T Sent 	T Received 	Message ID 	dT
260 	2015-04-15 02:44:38.051548 	2015-04-15 02:44:38.055838 	8 	0:00:00.004290
261 	2015-04-15 02:44:38.067569 	2015-04-15 02:44:38.077282 	1 	0:00:00.009713
262 	2015-04-15 02:44:38.113068 	2015-04-15 02:44:38.117452 	0 	0:00:00.004384
263 	2015-04-15 02:44:38.129413 	2015-04-15 02:44:38.133766 	9 	0:00:00.004353
264 	2015-04-15 02:44:38.144401 	2015-04-15 02:44:38.149701 	2 	0:00:00.005300
265 	2015-04-15 02:44:38.161907 	2015-04-15 02:44:38.166145 	6 	0:00:00.004238
266 	2015-04-15 02:44:38.177009 	2015-04-15 02:44:38.181529 	5 	0:00:00.004520
267 	2015-04-15 02:44:38.191929 	2015-04-15 02:44:38.196189 	8 	0:00:00.004260
268 	2015-04-15 02:44:38.206932 	2015-04-15 02:44:38.211825 	0 	0:00:00.004893
269 	2015-04-15 02:44:38.224395 	2015-04-15 02:44:38.229413 	6 	0:00:00.005018
270 	2015-04-15 02:44:38.245040 	2015-04-15 02:44:38.249336 	2 	0:00:00.004296
271 	2015-04-15 02:44:38.261943 	2015-04-15 02:44:38.266430 	0 	0:00:00.004487
272 	2015-04-15 02:44:38.276854 	2015-04-15 02:44:38.281343 	6 	0:00:00.004489
273 	2015-04-15 02:44:38.291903 	2015-04-15 02:44:38.296193 	2 	0:00:00.004290
274 	2015-04-15 02:44:38.307818 	2015-04-15 02:44:38.313534 	5 	0:00:00.005716
275 	2015-04-15 02:44:38.325201 	2015-04-15 02:44:38.329502 	3 	0:00:00.004301
276 	2015-04-15 02:44:38.341924 	2015-04-15 02:44:38.346193 	8 	0:00:00.004269
277 	2015-04-15 02:44:38.356894 	2015-04-15 02:44:38.361666 	0 	0:00:00.004772
278 	2015-04-15 02:44:38.371933 	2015-04-15 02:44:38.376147 	4 	0:00:00.004214
279 	2015-04-15 02:44:38.386876 	2015-04-15 02:44:38.391141 	2 	0:00:00.004265
280 	2015-04-15 02:44:38.401883 	2015-04-15 02:44:38.407459 	5 	0:00:00.005576
